id,nome_completo,cpf,rg,email,telefone,endereco,cidade,estado,cep,data_nascimento,idade,profissao,empresa,salario,altura,peso,imc,renda_familiar,numero_cartao,score_credito,tempo_cliente,data_cadastro
256,Dra. Heloisa Ramos,289***.***-95,072346516,i***@example.net,***-****-5507,"Alameda Freitas, 6
Suzana
61593563 Rios / RO",Santos,Espírito Santo,20208539,1988-01-20,37,Fotógrafo,Freitas,47862,1.82,107.1,32.3,78860,4759038757363135,591,6,2024-03-22 16:24:29
257,Davi Ribeiro,264***.***-69,751682408,j***@example.org,***-****-3887,"Pátio de da Rosa, 51
Conjunto Serra Verde
56246458 Mendonça de Caldeira / TO",Casa Grande,Mato Grosso do Sul,90727195,1980-09-08,45,Maestro,Sousa S/A,17126,1.66,85.9,31.2,11337,6527901163177140,329,0,2022-05-29 10:32:18
258,Anthony Gabriel Cavalcanti,821***.***-95,517064388,l***@example.com,***-****-8077,"Rua Rael da Mota, 29
Granja Werneck
50607723 Cirino / MT",Sousa de Goiás,Amapá,79130338,1994-01-04,31,Odontologista estético,Novaes Cunha - ME,33146,1.5,94.0,41.8,48285,30367958683960,368,8,2025-02-07 23:04:52
259,Lucca Vasconcelos,328***.***-41,108324576,g***@example.net,***-****-2977,"Condomínio Miguel Cunha, 2
Chácara Leonina
96624-911 da Paz / SC",Cavalcante Paulista,Minas Gerais,20523-406,2004-01-14,21,Geólogo,Cavalcanti,40281,1.7,79.0,27.3,32595,6011120093715407,794,3,2024-09-27 09:11:42
260,José Pedro Pereira,153***.***-42,01532476X,a***@example.org,***-****-9504,"Núcleo de Ferreira, 53
Renascença
22191799 da Paz Verde / PA",Aparecida,Alagoas,92790151,1975-09-26,50,Veterinário,Silva Ribeiro S/A,41247,1.68,104.0,36.8,30379,6011607636331296,385,1,2021-01-11 17:14:09
261,Davi Luiz Farias,706***.***-08,261740830,g***@example.com,***-****-2420,"Vale Isabela Pimenta, 82
Cônego Pinheiro 1ª Seção
74304-596 Cavalcanti de Costela / RO",Cardoso de Duarte,Distrito Federal,14948316,2006-02-14,19,Empacotador,Pimenta,41359,1.96,57.8,15.0,84101,30450237552196,624,13,2023-02-17 01:21:01
262,Srta. Lara Farias,381***.***-46,256783147,m***@example.net,***-****-9145,"Trecho de da Conceição, 277
Vila Santa Monica 1ª Seção
66944874 Cardoso de Monteiro / GO",Câmara,Pará,96822703,1984-04-27,41,Promotor de vendas,Rodrigues - ME,39040,1.57,118.0,47.9,5449,676121524968,576,14,2021-08-14 03:27:41
263,Ravy Silveira,614***.***-28,781034620,m***@example.net,***-****-0862,"Área Vitor Hugo da Rocha, 717
Dom Cabral
38208659 Freitas / MT",Araújo,Rio Grande do Norte,40380822,1969-11-29,55,Controller,Novais,3550,1.63,91.9,34.6,60382,6011578305234345,421,8,2022-01-11 06:55:46
264,Thiago Duarte,021***.***-40,742056314,p***@example.com,***-****-7401,"Viaduto da Rocha, 119
Vila Sesc
64591671 Pacheco / RO",Rios,Santa Catarina,52985-908,1962-05-06,63,Técnico em agropecuária,Moreira S.A.,9477,1.96,50.3,13.1,35994,3501711778999284,836,2,2024-02-18 23:43:34
265,Srta. Liz Albuquerque,096***.***-30,438650219,p***@example.org,***-****-0553,"Chácara Pereira, 2
Jardinópolis
65352872 Fogaça das Pedras / RS",Almeida,Distrito Federal,94629-084,2004-01-14,21,Reumatologista,da Cruz,35490,1.53,75.8,32.4,54030,376707342573579,605,20,2024-03-06 19:49:17
266,Anthony Gomes,562***.***-07,386457219,r***@example.com,***-****-6839,"Avenida de Costa, 51
Novo São Lucas
19011-707 Peixoto de Minas / PI",Pinto Verde,Mato Grosso,75335-134,1953-12-17,71,Engenheiro agrimensor,da Conceição,20444,1.88,89.4,25.3,48971,4197608684997239832,541,11,2020-11-17 22:39:28
267,Emanuelly Aragão,590***.***-60,265781048,j***@example.com,***-****-0582,"Morro Cavalcante, 31
São Bento
88424385 Silveira da Serra / BA",Dias,Mato Grosso do Sul,94986-688,1991-02-21,34,Empresário,Casa Grande,6562,1.57,59.4,24.1,38678,4461711738299763,572,4,2024-01-11 17:06:05
268,Bento Brito,025***.***-76,074328153,m***@example.org,***-****-3150,"Chácara de Cavalcante
Colégio Batista
79207022 Pimenta / DF",Melo,Roraima,31337-319,1981-09-14,44,Promotor público/de justiça,Caldeira Cavalcanti e Filhos,21165,1.75,53.7,17.5,26820,344189214648301,556,10,2021-05-04 18:38:20
269,Srta. Eloah Marques,851***.***-88,473518065,x***@example.com,***-****-3029,"Núcleo Alves, 47
Vila Nova
56699974 Cassiano de Barros / SC",Pinto,Sergipe,67343314,1964-03-08,61,Empresário,Nogueira,42671,1.75,106.2,34.7,52485,3561781828537621,708,14,2021-08-26 18:54:12
270,Gael Guerra,348***.***-98,52687031X,c***@example.com,***-****-8422,"Núcleo Pastor, 62
Aparecida 7ª Seção
76116-177 Teixeira do Amparo / MS",Monteiro de Novais,São Paulo,69987-962,1982-01-27,43,Neurologista,Leão,14466,1.62,66.4,25.3,94224,4501874188520,525,13,2022-09-26 01:19:37
271,Dra. Hellena das Neves,163***.***-51,28546307X,h***@example.net,***-****-0008,"Ladeira Davi Pereira
Vila Pinho
88851570 da Luz / SP",da Costa Verde,Santa Catarina,84955209,1991-10-11,34,Gerente de riscos em seguros,Sá,19997,1.91,57.0,15.6,39211,3543015327887291,655,6,2020-10-27 03:18:49
272,José Cassiano,706***.***-44,758042139,g***@example.com,***-****-5053,"Vila Abreu, 2
Aeroporto
12071-600 Porto de Minas / PB",da Conceição,Bahia,93847-063,1995-11-30,29,Xilógrafo,Novaes,46635,1.84,87.6,25.9,86105,2431398110214734,668,14,2021-07-29 18:19:26
273,Hellena Novais,025***.***-71,76120345X,c***@example.com,***-****-3549,"Vila de Aparecida
Santa Tereza
12524-572 Silveira de Goiás / RO",Sá,Rio Grande do Norte,47388429,1960-05-03,65,Encarregado de manutenção predial,Fernandes,13878,1.8,73.1,22.6,22704,213119915126495,451,9,2024-11-06 22:40:23
274,Mariah Andrade,360***.***-77,804367516,n***@example.net,***-****-4949,"Avenida de Silva, 8
Olhos D'água
56724442 Silveira Paulista / RO",Cavalcante das Pedras,Bahia,80255697,1962-08-12,63,Escultor,Mendonça,47589,1.73,72.5,24.2,76225,4036783645863268756,342,20,2023-04-13 10:57:12
275,Dr. Mateus Costa,970***.***-20,504781364,d***@example.org,***-****-8670,"Jardim Cassiano, 85
Vila Betânia
56763250 Viana do Oeste / PB",Montenegro das Pedras,Acre,87028215,2004-06-29,21,Promotor de vendas,Teixeira S.A.,14487,1.81,88.2,26.9,57810,2652975548478809,791,7,2023-10-22 20:59:54
276,Srta. Milena Fernandes,514***.***-06,470632586,a***@example.com,***-****-5089,"Estação Castro, 2
Vila Nova
07643804 da Rosa / BA",Garcia de Correia,Distrito Federal,36105988,1967-04-19,58,Infectologista,Fonseca,45780,1.76,54.7,17.7,98762,30046065808922,483,4,2025-06-13 00:15:50
277,Cecilia Moura,381***.***-60,305746121,e***@example.net,***-****-8633,"Estação Marcelo Barros, 64
Jardim Do Vale
56565877 Pimenta do Oeste / MA",Pinto,Rio de Janeiro,87618568,1968-12-04,56,Taxista,Santos S.A.,23277,1.62,92.1,35.1,83288,6520959555005672,418,2,2023-11-23 21:58:21
278,Maria Helena Abreu,958***.***-86,768135205,c***@example.org,***-****-5615,"Rua Freitas, 5
Belvedere
29449-959 Vasconcelos / ES",Mendonça de Sá,Pará,55828924,1997-04-04,28,Geriatra,Silva Siqueira e Filhos,30859,1.84,83.6,24.7,9713,563265646825,650,19,2022-07-07 12:05:52
279,Felipe Brito,192***.***-60,540831621,d***@example.net,***-****-8897,"Viela Nascimento, 11
Vila Maria
47623675 Oliveira de Goiás / PR",Jesus,Tocantins,50665062,1993-11-28,31,Físico,Andrade Marques Ltda.,43333,1.65,113.2,41.6,54119,343549650135199,636,6,2024-07-19 18:24:07
280,Felipe Lopes,375***.***-00,820153679,m***@example.net,***-****-8521,"Residencial Campos, 54
Vale Do Jatoba
81987-490 da Rosa das Flores / RO",Rocha Paulista,Tocantins,22502-827,1989-10-31,35,Laboratorista,Jesus,36529,1.5,65.5,29.1,49226,4172767307765742213,758,2,2021-03-23 06:47:46
281,Elisa Pimenta,136***.***-61,276853040,l***@example.net,***-****-5998,"Via Leandro Pereira, 98
Virgínia
49953-761 da Costa Alegre / RR",Pastor de Novaes,Rio de Janeiro,76655-039,2006-01-08,19,Endocrinologista,Porto S.A.,25133,1.72,113.1,38.2,26264,4065867372536140,506,18,2024-02-01 21:53:33
282,Maria Isis Ramos,921***.***-97,810563241,l***@example.net,***-****-9055,"Vereda Cecília Pastor, 7
Jardinópolis
12501-521 Costa da Serra / AP",Lima,Paraná,37830-337,1952-01-16,73,Lamboteiro,Cardoso Caldeira Ltda.,12521,1.92,92.2,25.0,98523,4123346518530986,612,5,2021-06-13 16:37:40
283,João Vitor Costa,689***.***-51,751806249,c***@example.com,***-****-7689,"Pátio Vicente da Luz, 82
Vila Jardim Leblon
85588-785 Ferreira do Oeste / SE",Leão das Flores,Rio Grande do Norte,41255-529,1979-03-19,46,Motofrete,Azevedo Rios Ltda.,4761,1.8,75.2,23.2,86441,3568629025980008,763,13,2023-05-06 04:19:19
284,Sr. Diogo Araújo,953***.***-41,285041678,y***@example.net,***-****-6475,"Distrito Garcia
Santa Monica
44938-151 Rodrigues do Campo / PI",da Paz da Prata,Pernambuco,83531565,1976-10-19,49,Cartunista,Rios,38897,1.92,57.1,15.5,48786,2286168150554034,746,13,2021-10-24 19:26:05
285,Sarah Novaes,507***.***-17,23605174X,l***@example.org,***-****-5621,"Passarela Vinícius da Cruz, 156
Vila Santo Antônio Barroquinha
40729-831 da Luz / TO",Nunes Alegre,Mato Grosso,83203-069,1999-02-23,26,Consultor,Peixoto,14705,1.79,71.9,22.4,72368,213173218258794,375,9,2022-07-22 20:13:51
286,Bruno Sales,752***.***-06,728416050,e***@example.net,***-****-0095,"Esplanada Ian Sampaio
Vila Ouro Minas
10315-130 Fonseca / RR",Câmara,Amapá,83540885,1953-07-07,72,Atleta de tiro com arco,Carvalho,8887,1.94,114.2,30.3,30702,30156115867503,707,20,2025-07-28 12:28:49
287,Emanuella Mendes,216***.***-13,504768219,m***@example.com,***-****-4156,"Viaduto de Pires
Guaratã
50238253 Rocha da Prata / MG",da Mata,São Paulo,05312-539,1962-05-22,63,Geólogo,Peixoto,29781,1.98,58.2,14.8,43839,348047111016103,605,11,2025-05-14 07:19:49
288,Ana Júlia Peixoto,974***.***-14,015784368,m***@example.org,***-****-8025,"Vila de Gomes
Jardim Leblon
60430945 Nunes / MT",Duarte de Monteiro,Minas Gerais,92334-178,2004-04-07,21,Ecólogo,Martins,25329,1.52,109.5,47.4,37803,30220738141033,591,15,2023-05-05 03:51:13
289,Ayla Fernandes,208***.***-40,156704286,d***@example.org,***-****-2277,"Área de Marques, 48
Novo Aarão Reis
44372-707 Machado do Oeste / PR",Vasconcelos,Santa Catarina,79087-290,1995-06-02,30,Prensista,Caldeira Porto - ME,8170,1.81,109.7,33.5,40799,213148671602464,585,0,2023-02-01 17:56:53
290,Aurora Siqueira,371***.***-99,548723606,a***@example.net,***-****-7387,"Avenida Milena Pimenta, 75
Lorena
57840221 Jesus / SE",Duarte,Pará,57319659,1963-12-06,61,Gourmet,Nogueira - ME,36389,1.84,97.2,28.7,47695,30162178796209,418,8,2022-08-08 07:54:40
291,Dra. Ana Cecília Cardoso,731***.***-20,567148026,r***@example.com,***-****-2687,"Condomínio Henry Gabriel Sousa, 76
Vila Santa Monica 1ª Seção
47668-020 Barros / TO",Siqueira das Flores,Alagoas,96516-899,2005-11-09,19,Dublador,Rios,28830,1.97,55.5,14.3,50186,3596793846211179,324,8,2021-07-26 09:27:09
292,Luiz Henrique Ribeiro,489***.***-49,315870643,m***@example.org,***-****-4425,"Vale Gustavo Henrique Cardoso, 866
Pirineus
86427104 Rodrigues do Galho / RO",Moura,Rondônia,45281465,2005-05-23,20,Tenista,Martins Porto Ltda.,11495,1.76,105.6,34.1,88009,30044393465028,444,6,2023-05-26 05:25:45
293,Murilo Teixeira,985***.***-29,87320654X,h***@example.com,***-****-9143,"Rodovia de Cirino, 531
São João Batista
19300-029 da Cunha de Nogueira / PB",Pinto,Paraíba,59127-695,1985-12-09,39,Ortopedista,Correia e Filhos,10470,1.91,65.1,17.8,42405,4660832697178,466,18,2022-10-05 11:05:51
294,Sophia Macedo,837***.***-50,830127458,l***@example.com,***-****-9065,"Distrito Gomes, 2
Vila Canto Do Sabiá
81972-154 Pacheco / RS",Aparecida,São Paulo,44014551,1978-05-29,47,Salgadeira,Ramos Ltda.,33795,1.73,86.0,28.7,13261,6011190675148392,379,2,2021-06-14 15:32:39
295,Ana Beatriz Barbosa,109***.***-77,814075320,r***@example.com,***-****-3868,"Avenida de Fernandes, 4
Vila Satélite
83403760 Machado / MT",Borges da Praia,Pernambuco,78235511,2005-05-15,20,Produtor musical,Pires Freitas Ltda.,35056,1.64,79.3,29.5,92425,4894677171714,424,5,2025-05-11 03:28:35
296,Ayla Rios,754***.***-83,156704389,s***@example.net,***-****-6313,"Morro da Cunha, 98
Estrela Do Oriente
61171680 Nogueira / AL",Melo,Minas Gerais,97688-657,1946-03-06,79,Ginasta artística,Dias Azevedo S.A.,45631,1.7,65.9,22.8,5361,3535263624739662,489,2,2023-05-27 19:45:04
297,Sr. Ian Rocha,092***.***-04,560731826,a***@example.org,***-****-9302,"Feira Almeida, 39
Caiçaras
37604-115 Lopes de Goiás / PI",Mendes,Paraná,39080460,1986-09-26,39,Gestor de tecnologia da informação,Aparecida Santos - EI,32542,1.67,89.3,32.0,20975,6597570962136279,367,2,2021-01-18 17:25:04
298,Clarice Garcia,678***.***-10,807163521,t***@example.com,***-****-0419,"Setor de Lima, 87
Solar Do Barreiro
09963913 da Mota / SE",Rios dos Dourados,Paraná,20460008,1947-01-26,78,Encanador,Andrade Dias S/A,44362,1.66,88.4,32.1,59828,4979501783998,748,4,2023-07-06 19:34:23
299,Srta. Vitória Nunes,389***.***-66,728546309,g***@example.org,***-****-6172,"Feira Guilherme Andrade, 682
Madri
00214351 Pires Grande / RN",Marques de Câmara,Ceará,71108-607,1953-05-19,72,Peixeiro,Sá Oliveira e Filhos,28165,1.52,78.6,34.0,86594,3536333297473896,353,4,2022-08-24 16:33:06
300,Sr. Luiz Miguel Farias,094***.***-60,172346058,p***@example.org,***-****-9213,"Praia de Fonseca, 673
Túnel De Ibirité
72781-411 da Paz do Oeste / MS",Sá Verde,Distrito Federal,42601866,1994-01-05,31,Marketeiro,da Cunha e Filhos,42607,1.88,80.5,22.8,81883,2235404873566829,636,8,2022-06-16 17:06:44
301,Isaac Sales,940***.***-69,658132404,d***@example.net,***-****-1727,"Favela de Pereira
Vila Batik
40625-062 Vargas / PB",Fogaça,Pará,17315368,1955-07-24,70,Violonista,Silva Cavalcante e Filhos,13158,1.83,60.7,18.1,70423,342683502545510,679,5,2020-11-11 14:56:50
302,Ian Sales,302***.***-08,423081573,f***@example.net,***-****-0828,"Distrito de das Neves
Estoril
18032749 Castro / RO",Vasconcelos do Sul,Maranhão,69934940,1952-10-19,73,Naturólogo,Aparecida Martins e Filhos,31986,1.54,114.3,48.2,24008,675902065316,400,13,2023-04-02 14:06:26
303,Diego Camargo,810***.***-48,276534013,b***@example.com,***-****-1963,"Viela Pastor, 44
Vila Trinta E Um De Março
67325-089 Duarte Grande / ES",Gomes da Prata,Alagoas,75479657,2002-02-19,23,Entalhador,Ferreira,14354,1.54,119.6,50.4,20113,2695564734226245,664,3,2022-09-12 00:57:15
304,Renan Marques,416***.***-00,025734684,t***@example.org,***-****-9868,"Loteamento Siqueira, 233
Jatobá
76216-471 Cavalcante / AC",da Rosa Alegre,Alagoas,92031-490,1991-04-16,34,Paginador,Correia Lopes e Filhos,31801,1.79,111.6,34.8,59071,213191217258813,461,4,2022-12-09 15:31:28
305,Nicolas Ribeiro,258***.***-07,65082734X,b***@example.org,***-****-4756,"Estrada Elisa Leão, 72
Caiçara - Adelaide
83810-437 Cavalcanti das Flores / BA",Azevedo,Distrito Federal,89645933,1951-03-07,74,Prefeito,Moraes,8555,1.96,107.2,27.9,94508,2467643876451310,378,12,2023-04-24 07:31:59
306,Emanuel Gonçalves,094***.***-58,18534267X,r***@example.net,***-****-3033,"Recanto de Vargas
Saudade
00273960 Mendes / PI",Cavalcanti do Campo,Amazonas,71936-138,1984-06-07,41,Terapeuta Holístico,Rezende,16806,1.84,82.5,24.4,71087,213192991854272,349,8,2021-07-10 00:28:06
307,Yasmin Barbosa,904***.***-34,461852032,s***@example.org,***-****-1101,"Estação de Vieira
Vila Bandeirantes
24491-228 Jesus de Correia / AC",Novaes da Serra,Distrito Federal,66338574,1982-11-14,42,Pianista,Rezende da Conceição S.A.,25361,1.7,73.1,25.3,34186,630406424683,744,8,2022-02-26 15:13:44
308,Gael Camargo,038***.***-31,457126036,a***@example.org,***-****-3535,"Feira Fonseca, 9
Paraíso
96958756 Cunha de Moreira / RR",Ribeiro,São Paulo,42217407,2002-07-26,23,Metalúrgico,Macedo,49181,1.9,54.5,15.1,53006,213198623157174,572,0,2022-05-17 14:13:57
309,Manuella Campos,041***.***-10,04258176X,f***@example.org,***-****-4679,"Fazenda Porto, 6
Dom Cabral
18703203 Camargo / AP",Santos,Mato Grosso,55571738,1985-08-10,40,Soldador,Costela Abreu - ME,49829,1.84,83.1,24.5,22314,4912509486097586,806,16,2023-06-17 06:16:31
310,Bárbara Fonseca,216***.***-42,58174620X,q***@example.org,***-****-2080,"Trecho Brito, 47
Pindura Saia
87400444 Borges da Prata / GO",Teixeira do Oeste,Pernambuco,42649-110,1990-03-02,35,Revendedor,Cunha,35541,1.96,52.9,13.8,6634,6506609389255401,728,1,2024-10-19 13:33:53
311,Davi Luiz da Mata,971***.***-97,472536187,f***@example.net,***-****-7749,"Lagoa Guerra, 25
Vila Das Oliveiras
19868-782 Marques / AC",Lopes,São Paulo,92327-479,1949-12-20,75,Tintureiro,Abreu - ME,8944,1.63,119.6,45.0,71447,3541499538800941,614,18,2025-05-14 23:57:34
312,Srta. Sabrina Barros,190***.***-95,270364857,p***@example.net,***-****-3034,"Pátio Cunha, 99
Ouro Minas
19923135 Aparecida / RR",Rezende,Ceará,56335172,1956-12-20,68,Comprador,Albuquerque Rezende S/A,7878,1.71,53.4,18.3,7026,3510372454865809,834,4,2021-05-19 07:49:22
313,Vinicius da Rosa,791***.***-06,856714306,q***@example.com,***-****-0852,"Largo de Cavalcante, 537
Lindéia
60840392 Santos / RS",Gomes de da Rocha,Paraná,36472309,1989-03-31,36,Técnico em taquigrafia,Caldeira,38245,1.69,58.9,20.6,43946,376072246500370,771,18,2025-09-22 03:47:49
314,Ana Beatriz Sampaio,241***.***-50,075624837,q***@example.com,***-****-5603,"Alameda Ian da Rocha, 566
Vila Das Oliveiras
45848-383 Abreu / ES",Mendes do Oeste,Piauí,90504636,2007-06-01,18,Engenheiro sanitarista,Novais,15862,1.68,103.2,36.6,73441,3554256397523913,742,6,2021-08-17 00:41:54
315,Lucas Gabriel Vargas,412***.***-23,546370184,p***@example.org,***-****-3188,"Morro de Siqueira, 3
Nova Cachoeirinha
36381105 Carvalho / AL",Sá,Bahia,63616183,1977-07-29,48,Ator,Abreu Sá Ltda.,16800,1.8,61.9,19.1,21852,3583837867211793,666,3,2021-05-13 14:56:12
316,Vitor Hugo Borges,305***.***-34,421578634,g***@example.com,***-****-0118,"Área Mirella Rios, 15
Esplanada
28396438 Cavalcante / PR",Albuquerque,Rio Grande do Sul,52460507,1947-12-20,77,Terapeuta floral,Macedo,10796,1.56,102.7,42.2,64056,4508598381067385013,650,1,2021-09-10 00:20:38
317,Vitor Hugo da Rocha,631***.***-82,234580768,r***@example.org,***-****-5784,"Largo Abreu
Esperança
56799-768 Freitas / SE",Nascimento,Mato Grosso,23121-996,1998-03-26,27,Meredeira,Viana,23520,1.61,74.8,28.9,45674,4246202683195786,556,4,2023-02-21 20:55:32
318,Bento Porto,917***.***-49,732584164,a***@example.com,***-****-8211,"Praia Ryan Albuquerque, 36
São José
63932763 Casa Grande / PE",Moura,São Paulo,98910-719,1991-05-19,34,Veterinário,Novais,13276,1.74,104.4,34.5,33713,4467224961043720,367,0,2024-03-28 06:42:27
319,Bento Carvalho,476***.***-47,031758265,k***@example.net,***-****-5294,"Ladeira Ana Cecília Teixeira, 6
Vila Califórnia
80991503 Pimenta / PI",Sampaio da Prata,Alagoas,69102-294,2003-11-07,21,Atuário,Souza S.A.,4585,1.63,79.0,29.7,39535,370595030291919,472,0,2024-01-15 11:32:51
320,Nicolas das Neves,964***.***-58,61532048X,a***@example.net,***-****-9868,"Setor de Rezende, 33
São Salvador
36489-105 Pereira / SC",da Paz do Norte,Alagoas,45959-808,1959-10-13,66,Marketeiro,Siqueira,6588,1.89,69.1,19.3,75774,4984052532224614719,586,1,2025-05-07 00:26:24
321,João Miguel Alves,543***.***-70,430687126,d***@example.com,***-****-5479,"Jardim Henrique Brito, 13
Paquetá
41448621 Nunes de Goiás / TO",Moraes de Caldeira,Rio Grande do Norte,15743-267,1946-09-16,79,Tecnólogo em silvicultura,Araújo,15695,1.6,93.3,36.4,6456,502078570442,508,19,2024-10-06 05:23:37
322,Clara Costela,061***.***-30,764150236,a***@example.org,***-****-2646,"Alameda Mariah Leão, 656
Vila Santa Rosa
93422-960 Lopes / SE",Castro do Sul,Espírito Santo,28274536,1958-01-17,67,Técnico em documentação,Pires Borges - EI,38147,1.67,114.7,41.1,88186,3596738703746049,494,0,2024-02-01 20:20:56
323,Samuel Brito,271***.***-28,463271051,o***@example.com,***-****-2758,"Colônia Rodrigues, 6
Vila Copasa
22169-716 Rodrigues / PI",Abreu do Galho,Alagoas,76753-979,1946-02-08,79,Publicitário,Moraes,8445,1.53,106.4,45.5,7108,36257245411040,480,3,2021-04-16 01:53:08
324,Bianca Barbosa,357***.***-48,63852071X,l***@example.org,***-****-4864,"Estrada José Pedro Alves
Vitoria Da Conquista
97813-959 Azevedo Grande / PB",Viana,Alagoas,72937-977,2005-10-19,19,Eletricista,Cavalcante,39801,1.66,78.5,28.5,90065,4611483236987161,553,3,2022-11-21 10:55:30
325,Henry Gabriel Machado,592***.***-65,861450371,a***@example.com,***-****-0817,"Distrito de Caldeira, 5
Novo Glória
61864-219 Barbosa / PE",Sousa,Santa Catarina,56057-676,1977-06-03,48,Gestor de qualidade,Moraes,37139,1.53,96.5,41.2,78618,4370343088213467784,818,0,2023-05-05 05:45:58
326,Rodrigo Sales,461***.***-69,237641586,a***@example.com,***-****-7896,"Núcleo de Silveira, 2
Jardim Do Vale
80491483 Sá / PE",da Mota do Amparo,Mato Grosso,85154-870,1980-03-17,45,Tecnólogo em papel e celulose,Cavalcante,49427,1.79,79.9,24.9,69931,3507368856185288,802,1,2022-06-22 19:07:30
327,Dr. José Miguel Novaes,790***.***-10,37062841X,y***@example.net,***-****-3787,"Distrito de Moura, 99
Vila Vista Alegre
06764-377 Viana das Pedras / TO",Machado de Aragão,Rondônia,43238-315,1981-01-04,44,Dublê,Teixeira,17098,1.93,75.9,20.4,20863,30171545292891,802,18,2021-06-21 19:12:06
328,Vicente Sampaio,173***.***-01,730152844,o***@example.com,***-****-8701,"Trevo Mateus Araújo
Conjunto Celso Machado
92876601 Pinto do Sul / RR",Machado,Sergipe,91487-917,1954-10-04,71,Caixa,Cavalcanti,42932,1.52,56.9,24.6,70702,4986431479282,631,5,2025-03-14 05:58:14
329,Luísa Fernandes,605***.***-08,342108578,b***@example.com,***-****-1772,"Largo de Borges
Conjunto Paulo Vi
17730-781 Sousa / MG",Nunes de Fernandes,Pará,74008511,1988-12-29,36,Carteiro,Viana,45797,1.89,106.0,29.7,70177,180094267559511,432,16,2022-03-31 01:49:24
330,Brayan Vargas,596***.***-37,580427614,v***@example.org,***-****-4091,"Avenida de Gomes, 4
Vila Nova Cachoeirinha 2ª Seção
99721537 Moraes do Campo / PB",Castro de Freitas,Pernambuco,24752765,1955-02-24,70,Trilheiro ou músico de cinema,Camargo,44897,1.98,65.9,16.8,6527,4671678068925489,496,1,2024-08-11 07:31:42
331,Sra. Beatriz Sousa,253***.***-28,286701340,m***@example.net,***-****-0275,"Trecho de Sousa, 31
Garças
52168833 Gonçalves / PA",Rios,Maranhão,40191454,1973-03-04,52,Orientador educacional,Ramos Novaes Ltda.,40308,1.61,77.5,29.9,97188,675992812593,831,18,2025-05-22 01:15:17
332,Sr. Antony Cirino,680***.***-05,251637840,a***@example.com,***-****-6949,"Condomínio de Abreu, 3
Garças
96826-115 Rezende / MG",Nunes da Prata,Alagoas,32984833,1989-04-23,36,Contabilista,Fogaça S/A,35664,1.8,88.3,27.3,81283,3593798557219918,519,18,2021-02-22 22:53:57
333,Gustavo Henrique da Mota,271***.***-41,750268438,g***@example.net,***-****-6558,"Chácara de Garcia, 14
Cdi Jatoba
02136068 Cunha / RN",Sá,Rio de Janeiro,72463-140,2004-05-26,21,Profissional de hotelaria,Rios,16050,1.75,84.0,27.4,45935,4144766854467433,538,10,2023-05-04 17:24:42
334,Dra. Bella Costela,126***.***-06,528746133,d***@example.com,***-****-9792,"Praça Dante Pires, 46
Novo Aarão Reis
20456-566 Peixoto / MS",da Mata,Rio de Janeiro,75154-161,1946-02-24,79,Eletricista,Novais Cirino e Filhos,43293,1.56,69.0,28.4,53066,5391408993530444,559,20,2021-05-07 15:48:18
335,Sra. Ana Julia Vieira,037***.***-90,317802562,m***@example.org,***-****-9308,"Residencial de Farias, 9
Belvedere
33572015 Azevedo / AM",Fonseca,Rio Grande do Sul,30098129,1990-06-15,35,Soldador,Ferreira,21755,1.82,72.5,21.9,89567,3595797215272309,624,16,2024-05-20 22:39:32
336,Nicole Farias,793***.***-86,675108433,h***@example.org,***-****-2698,"Campo de Almeida, 45
Minas Brasil
21904-924 Moura do Sul / AC",Macedo,Amapá,84106521,2002-07-31,23,Embalador,Machado,20588,1.82,99.6,30.1,47624,213126453858157,674,5,2023-09-30 08:56:38
337,Benjamin Pereira,431***.***-51,508326412,p***@example.net,***-****-1682,"Rua Almeida, 38
Cardoso
83772633 Caldeira / RS",Moreira do Norte,Bahia,20727749,1948-02-03,77,Técnico em radiologia,Campos,30950,1.57,70.9,28.8,74648,3501689991556026,747,19,2022-02-28 06:53:24
338,Yago Albuquerque,194***.***-66,23567140X,s***@example.net,***-****-5073,"Parque Moreira, 37
Jardim Vitoria
43662799 Lopes do Galho / AL",Nascimento Alegre,Maranhão,22677-302,1975-04-10,50,Barman,Jesus,48244,1.95,67.5,17.8,12900,4193154244714824,357,2,2020-12-15 13:06:41
339,Srta. Hadassa Pinto,752***.***-41,215483674,b***@example.net,***-****-9371,"Morro Mariah Leão, 1
Nova Cintra
22246-867 Moura do Sul / PI",Abreu,Rio Grande do Sul,99699-188,1973-06-24,52,Endocrinologista,Castro Ltda.,12825,1.91,60.9,16.7,79361,4846421602287,614,11,2024-08-06 08:06:51
340,Dr. Joaquim Lopes,916***.***-22,871463052,d***@example.org,***-****-6026,"Chácara de Costela
São Geraldo
77429-050 Almeida Verde / MG",Castro,Pará,05722154,2003-05-01,22,Aeroviário,Ribeiro Cardoso S.A.,27225,1.52,113.9,49.3,95936,180087126788495,643,4,2023-06-12 00:13:49
341,Benicio Albuquerque,294***.***-80,412607852,a***@example.org,***-****-1040,"Lagoa Otávio Duarte
Monte Azul
30926-153 Peixoto / BA",Pinto da Serra,Santa Catarina,23049-111,1959-11-17,65,Artista de circo,Pacheco,12909,1.67,79.0,28.3,71630,378967845449705,702,6,2025-09-11 15:09:45
