id,nome_completo,cpf,rg,email,telefone,endereco,cidade,estado,cep,data_nascimento,idade,profissao,empresa,salario,altura,peso,imc,renda_familiar,numero_cartao,score_credito,tempo_cliente,data_cadastro
240,Lunna Cunha,613.802.947-03,620134756,93ba747525f7c13d,3adb100723be6111,"Loteamento Costela, 3
Maria Tereza
54354-884 Freitas de Barros / RN",Cavalcante,Paraíba,85951228,2000-02-29,25,Médico,Aragão,9698,1.87,80.9,23.1,79664,2244175135365429,412,3,2023-05-29 02:03:02
241,Dra. Marcela da Cruz,371.548.906-57,538721467,f722c35303f66c65,516707c741d25e3a,"Via Lucca Albuquerque, 67
Tres Marias
99116-033 Lopes do Amparo / MS",Mendes do Oeste,Pará,61982-404,1977-05-13,48,Salva-vidas,Rocha Novais e Filhos,4424,1.79,109.2,34.1,63030,3585467784626754,814,1,2022-06-14 17:37:28
242,João Pedro Oliveira,164.073.852-53,834570622,d2c7c8d09eecb9d3,f7c59939d51c17ff,"Parque Marcos Vinicius da Mata
Caiçaras
96014453 Ribeiro / DF",Costela,Roraima,38273421,1976-01-01,49,Administrador de banco de dados DBA,Vieira Moreira S/A,25393,1.6,72.4,28.3,10527,4844513697883092,738,4,2020-12-29 01:07:11
243,Dr. Thomas Araújo,490.527.836-83,340876128,043a1b5f55fe52b8,0443fe80610019bd,"Aeroporto Raul Rodrigues, 796
Baleia
70112690 Rezende / MT",Machado,Bahia,49209-687,1958-07-08,67,Maitre,Nogueira - EI,20525,1.82,52.0,15.7,33556,6011360275710251,520,3,2024-10-11 13:45:48
244,Mariana Oliveira,145.327.698-09,064853718,e83f8ea35ada1f70,a371efee247815be,"Distrito de da Cruz, 4
Novo Glória
25150-602 Freitas de Nunes / AM",Pires,Pará,81313632,1992-12-29,32,Educador integrado à saúde pública,Cavalcante,38091,1.75,70.3,23.0,32661,4957115464601,440,17,2022-09-08 17:50:02
245,Enzo Rios,098.216.473-40,673125488,d0e8e96d674a1271,9f0896ee8efa67ac,"Vale Manuela Alves, 87
Bernadete
64024-455 Correia Paulista / GO",Aragão,Rondônia,48350-197,1978-07-13,47,Profissional de áudio,Gomes,45149,1.83,56.2,16.8,97748,3543618100565354,354,17,2021-11-02 21:29:42
246,Anna Liz Novais,593.041.872-14,560241380,fac0b59180e6478a,c58116d04e4c8045,"Viaduto de Rodrigues, 633
Solar Do Barreiro
71913360 Souza / TO",Marques,Mato Grosso do Sul,91573-713,1979-12-12,45,Auditor,Fernandes Peixoto - ME,46237,1.58,88.3,35.4,19040,180098245082892,303,14,2020-12-03 17:28:24
247,Luiz Otávio da Mota,327.658.049-74,073564825,1f844d6146596493,b85fc4b625af1b90,"Chácara da Rocha, 4
Bela Vitoria
86689-397 das Neves / PI",Peixoto de Minas,Paraná,98469791,1987-06-23,38,Tatuador,Gomes,34899,1.98,109.5,27.9,27358,2703098382823706,758,3,2023-02-28 14:18:48
248,Ana Julia Peixoto,926.041.753-80,582367141,f83b91fdc65b4652,268c380fed0cc4e0,"Favela Giovanna Teixeira
São Sebastião
95038-529 Caldeira / PA",Ferreira,Amazonas,40893-430,1952-06-01,73,Engenheiro de iluminação,Santos - ME,27812,1.9,108.2,30.0,70192,584351866861,467,14,2025-09-05 17:20:05
249,Dr. Ravy Vargas,385.496.701-20,324075613,4797e485ce0b34e1,c9a4b0d0c118682a,"Área Peixoto, 3
Vila Da Luz
62212-661 Lima / PE",Fonseca,Mato Grosso,98319-441,1984-04-19,41,Engenheiro de produto ou produção,Dias Ltda.,13362,1.99,104.8,26.5,38373,4698411205133653,472,2,2021-04-11 00:43:33
250,Raquel Vieira,489.517.063-20,375602410,12ebccc376c776dc,009e6d7899f28253,"Distrito de Melo
Alta Tensão 2ª Seção
29103711 Vasconcelos / SP",Martins do Amparo,Roraima,53028-039,1981-04-05,44,Urologista,Pereira S.A.,44507,1.82,60.1,18.1,72582,568921674616,345,5,2023-08-28 22:30:21
251,Dr. Yuri Alves,739.812.605-03,254381674,5eab6d4b66e9f801,a9af6468d8a81777,"Núcleo Cardoso, 97
Bela Vitoria
30250-897 Cavalcanti / AP",Vieira das Flores,Amapá,62172-347,2007-09-26,18,Estilista,Silveira,36227,1.93,77.3,20.8,70240,30503704726741,486,1,2024-07-17 07:36:38
252,Evelyn Vasconcelos,632.587.409-92,817630521,4f0ce3b9e288d864,58237757cf888c62,"Residencial Moreira, 3
Vale Do Jatoba
94716-556 Silveira de da Rosa / RR",da Paz de Câmara,Amazonas,63058249,1959-08-24,66,Cenógrafo,Jesus,17509,1.91,103.1,28.3,15814,213190134759168,749,5,2023-07-07 14:26:31
253,Enrico Camargo,278.943.160-40,02583714X,1d81c9147e9a4db6,b08476436c978038,"Distrito Heloisa Azevedo, 1
Dom Joaquim
36104-014 Machado do Campo / MS",Nogueira de Monteiro,Pará,43909-950,1970-09-05,55,Cenógrafo,Martins,13722,1.62,104.2,39.7,97128,4797855333986368,844,17,2023-07-01 17:24:51
254,Levi da Rosa,164.852.037-53,568140278,fbd40a54db00a535,164d953462d1d9c2,"Via Maya Pastor, 67
Jardinópolis
95005280 Caldeira / DF",Ferreira,Amapá,68725-780,1969-06-21,56,Assistente de produção,Melo - EI,24405,1.56,73.9,30.4,13226,4878199526387510,601,20,2023-10-10 18:37:36
255,Brayan Macedo,380.476.219-04,148370627,b39ee11f50818b76,4c92ec35385ffd2a,"Travessa Murilo Teixeira, 77
Lagoinha
70439-757 Brito das Flores / TO",Moreira,Tocantins,40662-224,1973-10-07,52,Pedagogo,Albuquerque Machado - EI,20660,1.85,66.7,19.5,16870,4969345389607,563,19,2021-12-21 02:28:26
256,Dra. Heloisa Ramos,289.607.315-95,072346516,5bc87887af6d4f9b,f642d1848d9df8f6,"Alameda Freitas, 6
Suzana
61593563 Rios / RO",Santos,Espírito Santo,20208539,1988-01-20,37,Fotógrafo,Freitas,47862,1.82,107.1,32.3,78860,4759038757363135,591,6,2024-03-22 16:24:29
257,Davi Ribeiro,264.817.093-69,751682408,f98b2e0aa920f554,8c6d77cf5c3f37bd,"Pátio de da Rosa, 51
Conjunto Serra Verde
56246458 Mendonça de Caldeira / TO",Casa Grande,Mato Grosso do Sul,90727195,1980-09-08,45,Maestro,Sousa S/A,17126,1.66,85.9,31.2,11337,6527901163177140,329,0,2022-05-29 10:32:18
258,Anthony Gabriel Cavalcanti,821.907.365-95,517064388,13b2498c127eae2f,b2afd5242bb90234,"Rua Rael da Mota, 29
Granja Werneck
50607723 Cirino / MT",Sousa de Goiás,Amapá,79130338,1994-01-04,31,Odontologista estético,Novaes Cunha - ME,33146,1.5,94.0,41.8,48285,30367958683960,368,8,2025-02-07 23:04:52
259,Lucca Vasconcelos,328.975.401-41,108324576,6054c23966493d43,209498518d6a9703,"Condomínio Miguel Cunha, 2
Chácara Leonina
96624-911 da Paz / SC",Cavalcante Paulista,Minas Gerais,20523-406,2004-01-14,21,Geólogo,Cavalcanti,40281,1.7,79.0,27.3,32595,6011120093715407,794,3,2024-09-27 09:11:42
260,José Pedro Pereira,153.026.849-42,01532476X,364805ebfc52a708,5f5208d7c0eab25d,"Núcleo de Ferreira, 53
Renascença
22191799 da Paz Verde / PA",Aparecida,Alagoas,92790151,1975-09-26,50,Veterinário,Silva Ribeiro S/A,41247,1.68,104.0,36.8,30379,6011607636331296,385,1,2021-01-11 17:14:09
261,Davi Luiz Farias,706.234.518-08,261740830,e3569769e6669416,5040ee6c8d6367b1,"Vale Isabela Pimenta, 82
Cônego Pinheiro 1ª Seção
74304-596 Cavalcanti de Costela / RO",Cardoso de Duarte,Distrito Federal,14948316,2006-02-14,19,Empacotador,Pimenta,41359,1.96,57.8,15.0,84101,30450237552196,624,13,2023-02-17 01:21:01
262,Srta. Lara Farias,381.276.495-46,256783147,d792f4ec4145b17f,caa4b6096ba3737f,"Trecho de da Conceição, 277
Vila Santa Monica 1ª Seção
66944874 Cardoso de Monteiro / GO",Câmara,Pará,96822703,1984-04-27,41,Promotor de vendas,Rodrigues - ME,39040,1.57,118.0,47.9,5449,676121524968,576,14,2021-08-14 03:27:41
263,Ravy Silveira,614.235.798-28,781034620,e377a713820509ec,74fea5f52b555d36,"Área Vitor Hugo da Rocha, 717
Dom Cabral
38208659 Freitas / MT",Araújo,Rio Grande do Norte,40380822,1969-11-29,55,Controller,Novais,3550,1.63,91.9,34.6,60382,6011578305234345,421,8,2022-01-11 06:55:46
264,Thiago Duarte,021.798.346-40,742056314,948367ca408816ab,8332108284f10bac,"Viaduto da Rocha, 119
Vila Sesc
64591671 Pacheco / RO",Rios,Santa Catarina,52985-908,1962-05-06,63,Técnico em agropecuária,Moreira S.A.,9477,1.96,50.3,13.1,35994,3501711778999284,836,2,2024-02-18 23:43:34
265,Srta. Liz Albuquerque,096.582.471-30,438650219,ebb6af713709afde,fe71a0a4cce47cd3,"Chácara Pereira, 2
Jardinópolis
65352872 Fogaça das Pedras / RS",Almeida,Distrito Federal,94629-084,2004-01-14,21,Reumatologista,da Cruz,35490,1.53,75.8,32.4,54030,376707342573579,605,20,2024-03-06 19:49:17
266,Anthony Gomes,562.190.437-07,386457219,567f1af50824da7b,e775359fb8686b1e,"Avenida de Costa, 51
Novo São Lucas
19011-707 Peixoto de Minas / PI",Pinto Verde,Mato Grosso,75335-134,1953-12-17,71,Engenheiro agrimensor,da Conceição,20444,1.88,89.4,25.3,48971,4197608684997239832,541,11,2020-11-17 22:39:28
267,Emanuelly Aragão,590.432.817-60,265781048,6141878bc4ef830f,611d5ddf88ec921c,"Morro Cavalcante, 31
São Bento
88424385 Silveira da Serra / BA",Dias,Mato Grosso do Sul,94986-688,1991-02-21,34,Empresário,Casa Grande,6562,1.57,59.4,24.1,38678,4461711738299763,572,4,2024-01-11 17:06:05
268,Bento Brito,025.847.169-76,074328153,76fb6ca3d2d146d7,9f22958381a42359,"Chácara de Cavalcante
Colégio Batista
79207022 Pimenta / DF",Melo,Roraima,31337-319,1981-09-14,44,Promotor público/de justiça,Caldeira Cavalcanti e Filhos,21165,1.75,53.7,17.5,26820,344189214648301,556,10,2021-05-04 18:38:20
269,Srta. Eloah Marques,851.297.304-88,473518065,0b557740dae18533,dc71439f3d188ab0,"Núcleo Alves, 47
Vila Nova
56699974 Cassiano de Barros / SC",Pinto,Sergipe,67343314,1964-03-08,61,Empresário,Nogueira,42671,1.75,106.2,34.7,52485,3561781828537621,708,14,2021-08-26 18:54:12
270,Gael Guerra,348.916.520-98,52687031X,b1d9b47ea6ae9579,aa77b1ed11b3f473,"Núcleo Pastor, 62
Aparecida 7ª Seção
76116-177 Teixeira do Amparo / MS",Monteiro de Novais,São Paulo,69987-962,1982-01-27,43,Neurologista,Leão,14466,1.62,66.4,25.3,94224,4501874188520,525,13,2022-09-26 01:19:37
271,Dra. Hellena das Neves,163.954.802-51,28546307X,993cfefa40eb16f5,e35d3d263caa4436,"Ladeira Davi Pereira
Vila Pinho
88851570 da Luz / SP",da Costa Verde,Santa Catarina,84955209,1991-10-11,34,Gerente de riscos em seguros,Sá,19997,1.91,57.0,15.6,39211,3543015327887291,655,6,2020-10-27 03:18:49
272,José Cassiano,706.485.231-44,758042139,0a2bce62f7205cea,4791767866b816bb,"Vila Abreu, 2
Aeroporto
12071-600 Porto de Minas / PB",da Conceição,Bahia,93847-063,1995-11-30,29,Xilógrafo,Novaes,46635,1.84,87.6,25.9,86105,2431398110214734,668,14,2021-07-29 18:19:26
273,Hellena Novais,025.617.843-71,76120345X,580983c4068bcc31,53df752bb13fcc6d,"Vila de Aparecida
Santa Tereza
12524-572 Silveira de Goiás / RO",Sá,Rio Grande do Norte,47388429,1960-05-03,65,Encarregado de manutenção predial,Fernandes,13878,1.8,73.1,22.6,22704,213119915126495,451,9,2024-11-06 22:40:23
274,Mariah Andrade,360.189.527-77,804367516,bc3b10c8a2196b22,17ae75d6600cb957,"Avenida de Silva, 8
Olhos D'água
56724442 Silveira Paulista / RO",Cavalcante das Pedras,Bahia,80255697,1962-08-12,63,Escultor,Mendonça,47589,1.73,72.5,24.2,76225,4036783645863268756,342,20,2023-04-13 10:57:12
275,Dr. Mateus Costa,970.516.834-20,504781364,f6908042bcff9942,601b819068d04a6f,"Jardim Cassiano, 85
Vila Betânia
56763250 Viana do Oeste / PB",Montenegro das Pedras,Acre,87028215,2004-06-29,21,Promotor de vendas,Teixeira S.A.,14487,1.81,88.2,26.9,57810,2652975548478809,791,7,2023-10-22 20:59:54
276,Srta. Milena Fernandes,514.209.736-06,470632586,010d95c30ceb871b,a67e8a325dbcc31e,"Estação Castro, 2
Vila Nova
07643804 da Rosa / BA",Garcia de Correia,Distrito Federal,36105988,1967-04-19,58,Infectologista,Fonseca,45780,1.76,54.7,17.7,98762,30046065808922,483,4,2025-06-13 00:15:50
277,Cecilia Moura,381.290.475-60,305746121,0b46eed0a98c4aa4,052428d202a0b9bc,"Estação Marcelo Barros, 64
Jardim Do Vale
56565877 Pimenta do Oeste / MA",Pinto,Rio de Janeiro,87618568,1968-12-04,56,Taxista,Santos S.A.,23277,1.62,92.1,35.1,83288,6520959555005672,418,2,2023-11-23 21:58:21
278,Maria Helena Abreu,958.307.216-86,768135205,c37835feee1dd994,db1e860be95ecf9e,"Rua Freitas, 5
Belvedere
29449-959 Vasconcelos / ES",Mendonça de Sá,Pará,55828924,1997-04-04,28,Geriatra,Silva Siqueira e Filhos,30859,1.84,83.6,24.7,9713,563265646825,650,19,2022-07-07 12:05:52
279,Felipe Brito,192.650.483-60,540831621,9142ca440c2e67ca,0e0d9e67b0d5d262,"Viela Nascimento, 11
Vila Maria
47623675 Oliveira de Goiás / PR",Jesus,Tocantins,50665062,1993-11-28,31,Físico,Andrade Marques Ltda.,43333,1.65,113.2,41.6,54119,343549650135199,636,6,2024-07-19 18:24:07
280,Felipe Lopes,375.896.024-00,820153679,4e27e307850eb1ea,b80bf7da128e9d3a,"Residencial Campos, 54
Vale Do Jatoba
81987-490 da Rosa das Flores / RO",Rocha Paulista,Tocantins,22502-827,1989-10-31,35,Laboratorista,Jesus,36529,1.5,65.5,29.1,49226,4172767307765742213,758,2,2021-03-23 06:47:46
281,Elisa Pimenta,136.420.975-61,276853040,3bf783b634f15962,2352ee8538d97991,"Via Leandro Pereira, 98
Virgínia
49953-761 da Costa Alegre / RR",Pastor de Novaes,Rio de Janeiro,76655-039,2006-01-08,19,Endocrinologista,Porto S.A.,25133,1.72,113.1,38.2,26264,4065867372536140,506,18,2024-02-01 21:53:33
282,Maria Isis Ramos,921.053.874-97,810563241,6e1699ce3a4b0a60,d10181821edd4010,"Vereda Cecília Pastor, 7
Jardinópolis
12501-521 Costa da Serra / AP",Lima,Paraná,37830-337,1952-01-16,73,Lamboteiro,Cardoso Caldeira Ltda.,12521,1.92,92.2,25.0,98523,4123346518530986,612,5,2021-06-13 16:37:40
283,João Vitor Costa,689.245.301-51,751806249,37d8f87b3088ed6e,c3a86f5eae89caee,"Pátio Vicente da Luz, 82
Vila Jardim Leblon
85588-785 Ferreira do Oeste / SE",Leão das Flores,Rio Grande do Norte,41255-529,1979-03-19,46,Motofrete,Azevedo Rios Ltda.,4761,1.8,75.2,23.2,86441,3568629025980008,763,13,2023-05-06 04:19:19
284,Sr. Diogo Araújo,953.748.201-41,285041678,d7c4e133c4398909,adc478702780a249,"Distrito Garcia
Santa Monica
44938-151 Rodrigues do Campo / PI",da Paz da Prata,Pernambuco,83531565,1976-10-19,49,Cartunista,Rios,38897,1.92,57.1,15.5,48786,2286168150554034,746,13,2021-10-24 19:26:05
285,Sarah Novaes,507.831.426-17,23605174X,b93ac5b00ff9bc1c,0585f53edec53ec5,"Passarela Vinícius da Cruz, 156
Vila Santo Antônio Barroquinha
40729-831 da Luz / TO",Nunes Alegre,Mato Grosso,83203-069,1999-02-23,26,Consultor,Peixoto,14705,1.79,71.9,22.4,72368,213173218258794,375,9,2022-07-22 20:13:51
286,Bruno Sales,752.193.640-06,728416050,f95efe8ebd87ef18,ebb7926bc9fd1680,"Esplanada Ian Sampaio
Vila Ouro Minas
10315-130 Fonseca / RR",Câmara,Amapá,83540885,1953-07-07,72,Atleta de tiro com arco,Carvalho,8887,1.94,114.2,30.3,30702,30156115867503,707,20,2025-07-28 12:28:49
287,Emanuella Mendes,216.903.478-13,504768219,bca723a893501375,f2c543391ee17c77,"Viaduto de Pires
Guaratã
50238253 Rocha da Prata / MG",da Mata,São Paulo,05312-539,1962-05-22,63,Geólogo,Peixoto,29781,1.98,58.2,14.8,43839,348047111016103,605,11,2025-05-14 07:19:49
288,Ana Júlia Peixoto,974.018.523-14,015784368,bc6163e49c594952,73a7147e120a6c89,"Vila de Gomes
Jardim Leblon
60430945 Nunes / MT",Duarte de Monteiro,Minas Gerais,92334-178,2004-04-07,21,Ecólogo,Martins,25329,1.52,109.5,47.4,37803,30220738141033,591,15,2023-05-05 03:51:13
289,Ayla Fernandes,208.536.719-40,156704286,7d7a03cf6ae3b21b,99ba565600aaf3ca,"Área de Marques, 48
Novo Aarão Reis
44372-707 Machado do Oeste / PR",Vasconcelos,Santa Catarina,79087-290,1995-06-02,30,Prensista,Caldeira Porto - ME,8170,1.81,109.7,33.5,40799,213148671602464,585,0,2023-02-01 17:56:53
290,Aurora Siqueira,371.549.602-99,548723606,ee94b9883bb72cf5,530dc7ab84456efd,"Avenida Milena Pimenta, 75
Lorena
57840221 Jesus / SE",Duarte,Pará,57319659,1963-12-06,61,Gourmet,Nogueira - ME,36389,1.84,97.2,28.7,47695,30162178796209,418,8,2022-08-08 07:54:40
291,Dra. Ana Cecília Cardoso,731.954.806-20,567148026,e81008eb9dcab7f1,1a7204ac1b27c5a6,"Condomínio Henry Gabriel Sousa, 76
Vila Santa Monica 1ª Seção
47668-020 Barros / TO",Siqueira das Flores,Alagoas,96516-899,2005-11-09,19,Dublador,Rios,28830,1.97,55.5,14.3,50186,3596793846211179,324,8,2021-07-26 09:27:09
292,Luiz Henrique Ribeiro,489.152.706-49,315870643,482b0225c99f1801,02bc7f4e0ee02f2c,"Vale Gustavo Henrique Cardoso, 866
Pirineus
86427104 Rodrigues do Galho / RO",Moura,Rondônia,45281465,2005-05-23,20,Tenista,Martins Porto Ltda.,11495,1.76,105.6,34.1,88009,30044393465028,444,6,2023-05-26 05:25:45
293,Murilo Teixeira,985.604.237-29,87320654X,5fa7de67c2bd9172,cb0f65399a097035,"Rodovia de Cirino, 531
São João Batista
19300-029 da Cunha de Nogueira / PB",Pinto,Paraíba,59127-695,1985-12-09,39,Ortopedista,Correia e Filhos,10470,1.91,65.1,17.8,42405,4660832697178,466,18,2022-10-05 11:05:51
294,Sophia Macedo,837.124.905-50,830127458,c698406f128c2daa,3ed99102bf799bf6,"Distrito Gomes, 2
Vila Canto Do Sabiá
81972-154 Pacheco / RS",Aparecida,São Paulo,44014551,1978-05-29,47,Salgadeira,Ramos Ltda.,33795,1.73,86.0,28.7,13261,6011190675148392,379,2,2021-06-14 15:32:39
295,Ana Beatriz Barbosa,109.253.678-77,814075320,d231a06b69a3887f,cfd1b9da44d7cd37,"Avenida de Fernandes, 4
Vila Satélite
83403760 Machado / MT",Borges da Praia,Pernambuco,78235511,2005-05-15,20,Produtor musical,Pires Freitas Ltda.,35056,1.64,79.3,29.5,92425,4894677171714,424,5,2025-05-11 03:28:35
296,Ayla Rios,754.328.069-83,156704389,219e3ba34d8137ef,d2f0bd8e96b4529c,"Morro da Cunha, 98
Estrela Do Oriente
61171680 Nogueira / AL",Melo,Minas Gerais,97688-657,1946-03-06,79,Ginasta artística,Dias Azevedo S.A.,45631,1.7,65.9,22.8,5361,3535263624739662,489,2,2023-05-27 19:45:04
297,Sr. Ian Rocha,092.187.345-04,560731826,c7dcfa06f78f2039,3255330f944b0d94,"Feira Almeida, 39
Caiçaras
37604-115 Lopes de Goiás / PI",Mendes,Paraná,39080460,1986-09-26,39,Gestor de tecnologia da informação,Aparecida Santos - EI,32542,1.67,89.3,32.0,20975,6597570962136279,367,2,2021-01-18 17:25:04
298,Clarice Garcia,678.951.403-10,807163521,2b05b3d0492b7a4f,3bbdbfdf83956e83,"Setor de Lima, 87
Solar Do Barreiro
09963913 da Mota / SE",Rios dos Dourados,Paraná,20460008,1947-01-26,78,Encanador,Andrade Dias S/A,44362,1.66,88.4,32.1,59828,4979501783998,748,4,2023-07-06 19:34:23
299,Srta. Vitória Nunes,389.617.054-66,728546309,ab70eb0491a51c7b,9671ebb1f1aaaa04,"Feira Guilherme Andrade, 682
Madri
00214351 Pires Grande / RN",Marques de Câmara,Ceará,71108-607,1953-05-19,72,Peixeiro,Sá Oliveira e Filhos,28165,1.52,78.6,34.0,86594,3536333297473896,353,4,2022-08-24 16:33:06
300,Sr. Luiz Miguel Farias,094.357.128-60,172346058,3eefc90106c24e06,5134c131e9f120fd,"Praia de Fonseca, 673
Túnel De Ibirité
72781-411 da Paz do Oeste / MS",Sá Verde,Distrito Federal,42601866,1994-01-05,31,Marketeiro,da Cunha e Filhos,42607,1.88,80.5,22.8,81883,2235404873566829,636,8,2022-06-16 17:06:44
301,Isaac Sales,940.837.216-69,658132404,65722dae836f735b,56b0088588b8b7b8,"Favela de Pereira
Vila Batik
40625-062 Vargas / PB",Fogaça,Pará,17315368,1955-07-24,70,Violonista,Silva Cavalcante e Filhos,13158,1.83,60.7,18.1,70423,342683502545510,679,5,2020-11-11 14:56:50
302,Ian Sales,302.158.674-08,423081573,8f00220e8b50c0a6,31d68f1900679884,"Distrito de das Neves
Estoril
18032749 Castro / RO",Vasconcelos do Sul,Maranhão,69934940,1952-10-19,73,Naturólogo,Aparecida Martins e Filhos,31986,1.54,114.3,48.2,24008,675902065316,400,13,2023-04-02 14:06:26
303,Diego Camargo,810.476.395-48,276534013,8fb32f4716b0a149,5a02bba8af0223e5,"Viela Pastor, 44
Vila Trinta E Um De Março
67325-089 Duarte Grande / ES",Gomes da Prata,Alagoas,75479657,2002-02-19,23,Entalhador,Ferreira,14354,1.54,119.6,50.4,20113,2695564734226245,664,3,2022-09-12 00:57:15
304,Renan Marques,416.352.897-00,025734684,de6cddd8b57bbe48,e65682fa140a30a4,"Loteamento Siqueira, 233
Jatobá
76216-471 Cavalcante / AC",da Rosa Alegre,Alagoas,92031-490,1991-04-16,34,Paginador,Correia Lopes e Filhos,31801,1.79,111.6,34.8,59071,213191217258813,461,4,2022-12-09 15:31:28
305,Nicolas Ribeiro,258.103.467-07,65082734X,5d845b930d047617,4386630486aafcbe,"Estrada Elisa Leão, 72
Caiçara - Adelaide
83810-437 Cavalcanti das Flores / BA",Azevedo,Distrito Federal,89645933,1951-03-07,74,Prefeito,Moraes,8555,1.96,107.2,27.9,94508,2467643876451310,378,12,2023-04-24 07:31:59
306,Emanuel Gonçalves,094.875.216-58,18534267X,fca3f9e25e81798a,2ac598e614c665a8,"Recanto de Vargas
Saudade
00273960 Mendes / PI",Cavalcanti do Campo,Amazonas,71936-138,1984-06-07,41,Terapeuta Holístico,Rezende,16806,1.84,82.5,24.4,71087,213192991854272,349,8,2021-07-10 00:28:06
307,Yasmin Barbosa,904.351.762-34,461852032,9a55dbdacad15ed0,1bf388c69bf30125,"Estação de Vieira
Vila Bandeirantes
24491-228 Jesus de Correia / AC",Novaes da Serra,Distrito Federal,66338574,1982-11-14,42,Pianista,Rezende da Conceição S.A.,25361,1.7,73.1,25.3,34186,630406424683,744,8,2022-02-26 15:13:44
308,Gael Camargo,038.691.427-31,457126036,c32f23d56c2535db,e0419d030fe9805c,"Feira Fonseca, 9
Paraíso
96958756 Cunha de Moreira / RR",Ribeiro,São Paulo,42217407,2002-07-26,23,Metalúrgico,Macedo,49181,1.9,54.5,15.1,53006,213198623157174,572,0,2022-05-17 14:13:57
309,Manuella Campos,041.365.879-10,04258176X,ba349a08705b17db,7b3ae4fa3c4f6a30,"Fazenda Porto, 6
Dom Cabral
18703203 Camargo / AP",Santos,Mato Grosso,55571738,1985-08-10,40,Soldador,Costela Abreu - ME,49829,1.84,83.1,24.5,22314,4912509486097586,806,16,2023-06-17 06:16:31
310,Bárbara Fonseca,216.590.843-42,58174620X,87c12385867874c1,5fd6c6f98346eef7,"Trecho Brito, 47
Pindura Saia
87400444 Borges da Prata / GO",Teixeira do Oeste,Pernambuco,42649-110,1990-03-02,35,Revendedor,Cunha,35541,1.96,52.9,13.8,6634,6506609389255401,728,1,2024-10-19 13:33:53
311,Davi Luiz da Mata,971.382.405-97,472536187,050ef5f68579016a,cfdd06a6d650252b,"Lagoa Guerra, 25
Vila Das Oliveiras
19868-782 Marques / AC",Lopes,São Paulo,92327-479,1949-12-20,75,Tintureiro,Abreu - ME,8944,1.63,119.6,45.0,71447,3541499538800941,614,18,2025-05-14 23:57:34
312,Srta. Sabrina Barros,190.583.627-95,270364857,48b3ccd300473c9d,e3ffc731266793eb,"Pátio Cunha, 99
Ouro Minas
19923135 Aparecida / RR",Rezende,Ceará,56335172,1956-12-20,68,Comprador,Albuquerque Rezende S/A,7878,1.71,53.4,18.3,7026,3510372454865809,834,4,2021-05-19 07:49:22
313,Vinicius da Rosa,791.326.540-06,856714306,84cae902bef0d668,06abb786174fcb1e,"Largo de Cavalcante, 537
Lindéia
60840392 Santos / RS",Gomes de da Rocha,Paraná,36472309,1989-03-31,36,Técnico em taquigrafia,Caldeira,38245,1.69,58.9,20.6,43946,376072246500370,771,18,2025-09-22 03:47:49
314,Ana Beatriz Sampaio,241.609.738-50,075624837,dea97ff508faab32,a09a301e7e9f7d51,"Alameda Ian da Rocha, 566
Vila Das Oliveiras
45848-383 Abreu / ES",Mendes do Oeste,Piauí,90504636,2007-06-01,18,Engenheiro sanitarista,Novais,15862,1.68,103.2,36.6,73441,3554256397523913,742,6,2021-08-17 00:41:54
315,Lucas Gabriel Vargas,412.897.035-23,546370184,6e92d7a5c7d88453,47276a901297413e,"Morro de Siqueira, 3
Nova Cachoeirinha
36381105 Carvalho / AL",Sá,Bahia,63616183,1977-07-29,48,Ator,Abreu Sá Ltda.,16800,1.8,61.9,19.1,21852,3583837867211793,666,3,2021-05-13 14:56:12
316,Vitor Hugo Borges,305.746.921-34,421578634,97a4c526177f3d80,b6b5d58838fc1f94,"Área Mirella Rios, 15
Esplanada
28396438 Cavalcante / PR",Albuquerque,Rio Grande do Sul,52460507,1947-12-20,77,Terapeuta floral,Macedo,10796,1.56,102.7,42.2,64056,4508598381067385013,650,1,2021-09-10 00:20:38
317,Vitor Hugo da Rocha,631.259.874-82,234580768,bea5e035a76f864c,4ce57e6d28dbadf1,"Largo Abreu
Esperança
56799-768 Freitas / SE",Nascimento,Mato Grosso,23121-996,1998-03-26,27,Meredeira,Viana,23520,1.61,74.8,28.9,45674,4246202683195786,556,4,2023-02-21 20:55:32
318,Bento Porto,917.204.865-49,732584164,428c809b1ef69445,9566a8f4637dbfe6,"Praia Ryan Albuquerque, 36
São José
63932763 Casa Grande / PE",Moura,São Paulo,98910-719,1991-05-19,34,Veterinário,Novais,13276,1.74,104.4,34.5,33713,4467224961043720,367,0,2024-03-28 06:42:27
319,Bento Carvalho,476.920.538-47,031758265,85d3e5bc6cbaddbd,f8055f8dd869abb3,"Ladeira Ana Cecília Teixeira, 6
Vila Califórnia
80991503 Pimenta / PI",Sampaio da Prata,Alagoas,69102-294,2003-11-07,21,Atuário,Souza S.A.,4585,1.63,79.0,29.7,39535,370595030291919,472,0,2024-01-15 11:32:51
320,Nicolas das Neves,964.578.120-58,61532048X,4ece4395fb6f0e25,8da3da5a750b3816,"Setor de Rezende, 33
São Salvador
36489-105 Pereira / SC",da Paz do Norte,Alagoas,45959-808,1959-10-13,66,Marketeiro,Siqueira,6588,1.89,69.1,19.3,75774,4984052532224614719,586,1,2025-05-07 00:26:24
