id,nome_completo,cpf,rg,email,telefone,endereco,cidade,estado,cep,data_nascimento,idade,profissao,empresa,salario,altura,peso,imc,renda_familiar,numero_cartao,score_credito,tempo_cliente,data_cadastro
278,Maria Helena Abreu,958.307.216-86,768135205,camposemilly@example.org,41 5011 5615,Endereço Anonimizado,Cidade Anonimizada,Pará,55828924,1997-04-04,26-35,Geriatra,Silva Siqueira e Filhos,Alto,1.84,83.6,24.7,9713,563265646825,650,19,2022-07-07 12:05:52
279,Felipe Brito,192.650.483-60,540831621,davi-lucas38@example.net,71 2902 8897,Endereço Anonimizado,Cidade Anonimizada,Tocantins,50665062,1993-11-28,26-35,Físico,Andrade Marques Ltda.,Alto,1.65,113.2,41.6,54119,343549650135199,636,6,2024-07-19 18:24:07
280,Felipe Lopes,375.896.024-00,820153679,mendesana-beatriz@example.net,(084) 9351 8521,Endereço Anonimizado,Cidade Anonimizada,Tocantins,22502-827,1989-10-31,26-35,Laboratorista,Jesus,Alto,1.5,65.5,29.1,49226,4172767307765742213,758,2,2021-03-23 06:47:46
281,Elisa Pimenta,136.420.975-61,276853040,luanda-mata@example.net,+55 71 7830-5998,Endereço Anonimizado,Cidade Anonimizada,Rio de Janeiro,76655-039,2006-01-08,18-25,Endocrinologista,Porto S.A.,Alto,1.72,113.1,38.2,26264,4065867372536140,506,18,2024-02-01 21:53:33
282,Maria Isis Ramos,921.053.874-97,810563241,lmontenegro@example.net,(011) 4717-9055,Endereço Anonimizado,Cidade Anonimizada,Paraná,37830-337,1952-01-16,65+,Lamboteiro,Cardoso Caldeira Ltda.,Médio,1.92,92.2,25.0,98523,4123346518530986,612,5,2021-06-13 16:37:40
283,João Vitor Costa,689.245.301-51,751806249,cardosokamilly@example.com,+55 (051) 7643-7689,Endereço Anonimizado,Cidade Anonimizada,Rio Grande do Norte,41255-529,1979-03-19,46-55,Motofrete,Azevedo Rios Ltda.,Baixo,1.8,75.2,23.2,86441,3568629025980008,763,13,2023-05-06 04:19:19
284,Sr. Diogo Araújo,953.748.201-41,285041678,yabreu@example.net,+55 84 1369 6475,Endereço Anonimizado,Cidade Anonimizada,Pernambuco,83531565,1976-10-19,46-55,Cartunista,Rios,Alto,1.92,57.1,15.5,48786,2286168150554034,746,13,2021-10-24 19:26:05
285,Sarah Novaes,507.831.426-17,23605174X,laraujo@example.org,+55 11 1727 5621,Endereço Anonimizado,Cidade Anonimizada,Mato Grosso,83203-069,1999-02-23,26-35,Consultor,Peixoto,Médio,1.79,71.9,22.4,72368,213173218258794,375,9,2022-07-22 20:13:51
286,Bruno Sales,752.193.640-06,728416050,enzo-gabriel60@example.net,(084) 3267-0095,Endereço Anonimizado,Cidade Anonimizada,Amapá,83540885,1953-07-07,65+,Atleta de tiro com arco,Carvalho,Médio-Baixo,1.94,114.2,30.3,30702,30156115867503,707,20,2025-07-28 12:28:49
287,Emanuella Mendes,216.903.478-13,504768219,maria-alice61@example.com,61 9803-4156,Endereço Anonimizado,Cidade Anonimizada,São Paulo,05312-539,1962-05-22,56-65,Geólogo,Peixoto,Alto,1.98,58.2,14.8,43839,348047111016103,605,11,2025-05-14 07:19:49
288,Ana Júlia Peixoto,974.018.523-14,015784368,marcela54@example.org,0900 245 8025,Endereço Anonimizado,Cidade Anonimizada,Minas Gerais,92334-178,2004-04-07,18-25,Ecólogo,Martins,Alto,1.52,109.5,47.4,37803,30220738141033,591,15,2023-05-05 03:51:13
289,Ayla Fernandes,208.536.719-40,156704286,da-luzanthony@example.org,+55 (071) 0322 2277,Endereço Anonimizado,Cidade Anonimizada,Santa Catarina,79087-290,1995-06-02,26-35,Prensista,Caldeira Porto - ME,Médio-Baixo,1.81,109.7,33.5,40799,213148671602464,585,0,2023-02-01 17:56:53
290,Aurora Siqueira,371.549.602-99,548723606,antonellagoncalves@example.net,51 3316 7387,Endereço Anonimizado,Cidade Anonimizada,Pará,57319659,1963-12-06,56-65,Gourmet,Nogueira - ME,Alto,1.84,97.2,28.7,47695,30162178796209,418,8,2022-08-08 07:54:40
291,Dra. Ana Cecília Cardoso,731.954.806-20,567148026,rochabenicio@example.com,+55 61 8618-2687,Endereço Anonimizado,Cidade Anonimizada,Alagoas,96516-899,2005-11-09,18-25,Dublador,Rios,Alto,1.97,55.5,14.3,50186,3596793846211179,324,8,2021-07-26 09:27:09
292,Luiz Henrique Ribeiro,489.152.706-49,315870643,moreiralivia@example.org,+55 (051) 4193-4425,Endereço Anonimizado,Cidade Anonimizada,Rondônia,45281465,2005-05-23,18-25,Tenista,Martins Porto Ltda.,Médio,1.76,105.6,34.1,88009,30044393465028,444,6,2023-05-26 05:25:45
293,Murilo Teixeira,985.604.237-29,87320654X,heitor86@example.com,(051) 4878-9143,Endereço Anonimizado,Cidade Anonimizada,Paraíba,59127-695,1985-12-09,36-45,Ortopedista,Correia e Filhos,Médio,1.91,65.1,17.8,42405,4660832697178,466,18,2022-10-05 11:05:51
294,Sophia Macedo,837.124.905-50,830127458,lmonteiro@example.com,0300 524 9065,Endereço Anonimizado,Cidade Anonimizada,São Paulo,44014551,1978-05-29,46-55,Salgadeira,Ramos Ltda.,Alto,1.73,86.0,28.7,13261,6011190675148392,379,2,2021-06-14 15:32:39
295,Ana Beatriz Barbosa,109.253.678-77,814075320,raquelmendes@example.com,+55 84 4668-3868,Endereço Anonimizado,Cidade Anonimizada,Pernambuco,78235511,2005-05-15,18-25,Produtor musical,Pires Freitas Ltda.,Alto,1.64,79.3,29.5,92425,4894677171714,424,5,2025-05-11 03:28:35
296,Ayla Rios,754.328.069-83,156704389,sousarhavi@example.net,(041) 8278 6313,Endereço Anonimizado,Cidade Anonimizada,Minas Gerais,97688-657,1946-03-06,65+,Ginasta artística,Dias Azevedo S.A.,Alto,1.7,65.9,22.8,5361,3535263624739662,489,2,2023-05-27 19:45:04
297,Sr. Ian Rocha,092.187.345-04,560731826,aurora83@example.org,+55 31 2895 9302,Endereço Anonimizado,Cidade Anonimizada,Paraná,39080460,1986-09-26,36-45,Gestor de tecnologia da informação,Aparecida Santos - EI,Alto,1.67,89.3,32.0,20975,6597570962136279,367,2,2021-01-18 17:25:04
298,Clarice Garcia,678.951.403-10,807163521,trezende@example.com,(041) 8691-0419,Endereço Anonimizado,Cidade Anonimizada,Paraná,20460008,1947-01-26,65+,Encanador,Andrade Dias S/A,Alto,1.66,88.4,32.1,59828,4979501783998,748,4,2023-07-06 19:34:23
299,Srta. Vitória Nunes,389.617.054-66,728546309,gustavo-henriquemachado@example.org,+55 (031) 9889 6172,Endereço Anonimizado,Cidade Anonimizada,Ceará,71108-607,1953-05-19,65+,Peixeiro,Sá Oliveira e Filhos,Alto,1.52,78.6,34.0,86594,3536333297473896,353,4,2022-08-24 16:33:06
300,Sr. Luiz Miguel Farias,094.357.128-60,172346058,pedrocostela@example.org,+55 11 5396-9213,Endereço Anonimizado,Cidade Anonimizada,Distrito Federal,42601866,1994-01-05,26-35,Marketeiro,da Cunha e Filhos,Alto,1.88,80.5,22.8,81883,2235404873566829,636,8,2022-06-16 17:06:44
301,Isaac Sales,940.837.216-69,658132404,davi-lucascassiano@example.net,(031) 9947-1727,Endereço Anonimizado,Cidade Anonimizada,Pará,17315368,1955-07-24,65+,Violonista,Silva Cavalcante e Filhos,Médio,1.83,60.7,18.1,70423,342683502545510,679,5,2020-11-11 14:56:50
302,Ian Sales,302.158.674-08,423081573,fonsecavitoria@example.net,81 8130 0828,Endereço Anonimizado,Cidade Anonimizada,Maranhão,69934940,1952-10-19,65+,Naturólogo,Aparecida Martins e Filhos,Alto,1.54,114.3,48.2,24008,675902065316,400,13,2023-04-02 14:06:26
303,Diego Camargo,810.476.395-48,276534013,barbosalarissa@example.com,(051) 9200 1963,Endereço Anonimizado,Cidade Anonimizada,Alagoas,75479657,2002-02-19,18-25,Entalhador,Ferreira,Médio,1.54,119.6,50.4,20113,2695564734226245,664,3,2022-09-12 00:57:15
304,Renan Marques,416.352.897-00,025734684,thalesmarques@example.org,0900 627 9868,Endereço Anonimizado,Cidade Anonimizada,Alagoas,92031-490,1991-04-16,26-35,Paginador,Correia Lopes e Filhos,Alto,1.79,111.6,34.8,59071,213191217258813,461,4,2022-12-09 15:31:28
305,Nicolas Ribeiro,258.103.467-07,65082734X,bento11@example.org,(011) 8646-4756,Endereço Anonimizado,Cidade Anonimizada,Distrito Federal,89645933,1951-03-07,65+,Prefeito,Moraes,Médio-Baixo,1.96,107.2,27.9,94508,2467643876451310,378,12,2023-04-24 07:31:59
306,Emanuel Gonçalves,094.875.216-58,18534267X,rioslorena@example.net,+55 (061) 0338-3033,Endereço Anonimizado,Cidade Anonimizada,Amazonas,71936-138,1984-06-07,36-45,Terapeuta Holístico,Rezende,Médio,1.84,82.5,24.4,71087,213192991854272,349,8,2021-07-10 00:28:06
307,Yasmin Barbosa,904.351.762-34,461852032,sousahenry@example.org,+55 (081) 1216 1101,Endereço Anonimizado,Cidade Anonimizada,Distrito Federal,66338574,1982-11-14,36-45,Pianista,Rezende da Conceição S.A.,Alto,1.7,73.1,25.3,34186,630406424683,744,8,2022-02-26 15:13:44
308,Gael Camargo,038.691.427-31,457126036,ana-juliacirino@example.org,71 2459-3535,Endereço Anonimizado,Cidade Anonimizada,São Paulo,42217407,2002-07-26,18-25,Metalúrgico,Macedo,Alto,1.9,54.5,15.1,53006,213198623157174,572,0,2022-05-17 14:13:57
309,Manuella Campos,041.365.879-10,04258176X,fpacheco@example.org,+55 84 9740 4679,Endereço Anonimizado,Cidade Anonimizada,Mato Grosso,55571738,1985-08-10,36-45,Soldador,Costela Abreu - ME,Alto,1.84,83.1,24.5,22314,4912509486097586,806,16,2023-06-17 06:16:31
310,Bárbara Fonseca,216.590.843-42,58174620X,qrocha@example.org,+55 (071) 8442 2080,Endereço Anonimizado,Cidade Anonimizada,Pernambuco,42649-110,1990-03-02,26-35,Revendedor,Cunha,Alto,1.96,52.9,13.8,6634,6506609389255401,728,1,2024-10-19 13:33:53
311,Davi Luiz da Mata,971.382.405-97,472536187,fernandesalice@example.net,+55 (084) 5845-7749,Endereço Anonimizado,Cidade Anonimizada,São Paulo,92327-479,1949-12-20,65+,Tintureiro,Abreu - ME,Médio-Baixo,1.63,119.6,45.0,71447,3541499538800941,614,18,2025-05-14 23:57:34
312,Srta. Sabrina Barros,190.583.627-95,270364857,pietrojesus@example.net,(051) 6040 3034,Endereço Anonimizado,Cidade Anonimizada,Ceará,56335172,1956-12-20,65+,Comprador,Albuquerque Rezende S/A,Médio-Baixo,1.71,53.4,18.3,7026,3510372454865809,834,4,2021-05-19 07:49:22
313,Vinicius da Rosa,791.326.540-06,856714306,qmacedo@example.com,(084) 0920-0852,Endereço Anonimizado,Cidade Anonimizada,Paraná,36472309,1989-03-31,36-45,Técnico em taquigrafia,Caldeira,Alto,1.69,58.9,20.6,43946,376072246500370,771,18,2025-09-22 03:47:49
314,Ana Beatriz Sampaio,241.609.738-50,075624837,qda-cruz@example.com,+55 84 7819 5603,Endereço Anonimizado,Cidade Anonimizada,Piauí,90504636,2007-06-01,18-25,Engenheiro sanitarista,Novais,Médio,1.68,103.2,36.6,73441,3554256397523913,742,6,2021-08-17 00:41:54
315,Lucas Gabriel Vargas,412.897.035-23,546370184,pereiravalentina@example.org,+55 (061) 4259-3188,Endereço Anonimizado,Cidade Anonimizada,Bahia,63616183,1977-07-29,46-55,Ator,Abreu Sá Ltda.,Médio,1.8,61.9,19.1,21852,3583837867211793,666,3,2021-05-13 14:56:12
316,Vitor Hugo Borges,305.746.921-34,421578634,gabriela85@example.com,+55 (031) 6097-0118,Endereço Anonimizado,Cidade Anonimizada,Rio Grande do Sul,52460507,1947-12-20,65+,Terapeuta floral,Macedo,Médio,1.56,102.7,42.2,64056,4508598381067385013,650,1,2021-09-10 00:20:38
317,Vitor Hugo da Rocha,631.259.874-82,234580768,raquelda-cruz@example.org,(031) 0010 5784,Endereço Anonimizado,Cidade Anonimizada,Mato Grosso,23121-996,1998-03-26,26-35,Meredeira,Viana,Alto,1.61,74.8,28.9,45674,4246202683195786,556,4,2023-02-21 20:55:32
318,Bento Porto,917.204.865-49,732584164,anthony-gabrielleao@example.com,(041) 4588 8211,Endereço Anonimizado,Cidade Anonimizada,São Paulo,98910-719,1991-05-19,26-35,Veterinário,Novais,Médio,1.74,104.4,34.5,33713,4467224961043720,367,0,2024-03-28 06:42:27
319,Bento Carvalho,476.920.538-47,031758265,ksampaio@example.net,+55 31 9694 5294,Endereço Anonimizado,Cidade Anonimizada,Alagoas,69102-294,2003-11-07,18-25,Atuário,Souza S.A.,Baixo,1.63,79.0,29.7,39535,370595030291919,472,0,2024-01-15 11:32:51
320,Nicolas das Neves,964.578.120-58,61532048X,ana-livia58@example.net,(061) 4201-9868,Endereço Anonimizado,Cidade Anonimizada,Alagoas,45959-808,1959-10-13,65+,Marketeiro,Siqueira,Médio-Baixo,1.89,69.1,19.3,75774,4984052532224614719,586,1,2025-05-07 00:26:24
321,João Miguel Alves,543.168.920-70,430687126,da-cunhaaurora@example.com,+55 71 6228 5479,Endereço Anonimizado,Cidade Anonimizada,Rio Grande do Norte,15743-267,1946-09-16,65+,Tecnólogo em silvicultura,Araújo,Médio,1.6,93.3,36.4,6456,502078570442,508,19,2024-10-06 05:23:37
322,Clara Costela,061.238.597-30,764150236,aliciamachado@example.org,(051) 2914 2646,Endereço Anonimizado,Cidade Anonimizada,Espírito Santo,28274536,1958-01-17,65+,Técnico em documentação,Pires Borges - EI,Alto,1.67,114.7,41.1,88186,3596738703746049,494,0,2024-02-01 20:20:56
323,Samuel Brito,271.869.345-28,463271051,ocunha@example.com,21 4371-2758,Endereço Anonimizado,Cidade Anonimizada,Alagoas,76753-979,1946-02-08,65+,Publicitário,Moraes,Médio-Baixo,1.53,106.4,45.5,7108,36257245411040,480,3,2021-04-16 01:53:08
324,Bianca Barbosa,357.041.698-48,63852071X,laura78@example.org,+55 31 5250-4864,Endereço Anonimizado,Cidade Anonimizada,Alagoas,72937-977,2005-10-19,18-25,Eletricista,Cavalcante,Alto,1.66,78.5,28.5,90065,4611483236987161,553,3,2022-11-21 10:55:30
325,Henry Gabriel Machado,592.406.738-65,861450371,ana-liz95@example.com,+55 (021) 7919-0817,Endereço Anonimizado,Cidade Anonimizada,Santa Catarina,56057-676,1977-06-03,46-55,Gestor de qualidade,Moraes,Alto,1.53,96.5,41.2,78618,4370343088213467784,818,0,2023-05-05 05:45:58
326,Rodrigo Sales,461.893.027-69,237641586,aylla57@example.com,(021) 7616-7896,Endereço Anonimizado,Cidade Anonimizada,Mato Grosso,85154-870,1980-03-17,36-45,Tecnólogo em papel e celulose,Cavalcante,Alto,1.79,79.9,24.9,69931,3507368856185288,802,1,2022-06-22 19:07:30
327,Dr. José Miguel Novaes,790.541.386-10,37062841X,yansampaio@example.net,+55 (084) 9131 3787,Endereço Anonimizado,Cidade Anonimizada,Rondônia,43238-315,1981-01-04,36-45,Dublê,Teixeira,Médio,1.93,75.9,20.4,20863,30171545292891,802,18,2021-06-21 19:12:06
328,Vicente Sampaio,173.650.849-01,730152844,olivia24@example.com,+55 61 4013 8701,Endereço Anonimizado,Cidade Anonimizada,Sergipe,91487-917,1954-10-04,65+,Caixa,Cavalcanti,Alto,1.52,56.9,24.6,70702,4986431479282,631,5,2025-03-14 05:58:14
329,Luísa Fernandes,605.841.273-08,342108578,brenobrito@example.com,+55 (011) 3720-1772,Endereço Anonimizado,Cidade Anonimizada,Pará,74008511,1988-12-29,36-45,Carteiro,Viana,Alto,1.89,106.0,29.7,70177,180094267559511,432,16,2022-03-31 01:49:24
330,Brayan Vargas,596.437.281-37,580427614,vda-costa@example.org,51 4090 4091,Endereço Anonimizado,Cidade Anonimizada,Pernambuco,24752765,1955-02-24,65+,Trilheiro ou músico de cinema,Camargo,Alto,1.98,65.9,16.8,6527,4671678068925489,496,1,2024-08-11 07:31:42
331,Sra. Beatriz Sousa,253.798.164-28,286701340,maria-claracavalcanti@example.net,31 1193-0275,Endereço Anonimizado,Cidade Anonimizada,Maranhão,40191454,1973-03-04,46-55,Orientador educacional,Ramos Novaes Ltda.,Alto,1.61,77.5,29.9,97188,675992812593,831,18,2025-05-22 01:15:17
332,Sr. Antony Cirino,680.352.941-05,251637840,alvesluara@example.com,(011) 3918-6949,Endereço Anonimizado,Cidade Anonimizada,Alagoas,32984833,1989-04-23,36-45,Contabilista,Fogaça S/A,Alto,1.8,88.3,27.3,81283,3593798557219918,519,18,2021-02-22 22:53:57
333,Gustavo Henrique da Mota,271.930.854-41,750268438,guerraeloah@example.net,+55 11 4141 6558,Endereço Anonimizado,Cidade Anonimizada,Rio de Janeiro,72463-140,2004-05-26,18-25,Profissional de hotelaria,Rios,Médio,1.75,84.0,27.4,45935,4144766854467433,538,10,2023-05-04 17:24:42
334,Dra. Bella Costela,126.439.750-06,528746133,diego10@example.com,51 0482 9792,Endereço Anonimizado,Cidade Anonimizada,Rio de Janeiro,75154-161,1946-02-24,65+,Eletricista,Novais Cirino e Filhos,Alto,1.56,69.0,28.4,53066,5391408993530444,559,20,2021-05-07 15:48:18
335,Sra. Ana Julia Vieira,037.845.216-90,317802562,milena17@example.org,(041) 0190-9308,Endereço Anonimizado,Cidade Anonimizada,Rio Grande do Sul,30098129,1990-06-15,26-35,Soldador,Ferreira,Alto,1.82,72.5,21.9,89567,3595797215272309,624,16,2024-05-20 22:39:32
336,Nicole Farias,793.280.651-86,675108433,heitor33@example.org,(051) 6259-2698,Endereço Anonimizado,Cidade Anonimizada,Amapá,84106521,2002-07-31,18-25,Embalador,Machado,Alto,1.82,99.6,30.1,47624,213126453858157,674,5,2023-09-30 08:56:38
337,Benjamin Pereira,431.985.260-51,508326412,pastorjuan@example.net,+55 41 5283 1682,Endereço Anonimizado,Cidade Anonimizada,Bahia,20727749,1948-02-03,65+,Técnico em radiologia,Campos,Alto,1.57,70.9,28.8,74648,3501689991556026,747,19,2022-02-28 06:53:24
338,Yago Albuquerque,194.673.508-66,23567140X,sarahmoraes@example.net,+55 84 0560-5073,Endereço Anonimizado,Cidade Anonimizada,Maranhão,22677-302,1975-04-10,46-55,Barman,Jesus,Alto,1.95,67.5,17.8,12900,4193154244714824,357,2,2020-12-15 13:06:41
339,Srta. Hadassa Pinto,752.894.103-41,215483674,borgessofia@example.net,(084) 8765 9371,Endereço Anonimizado,Cidade Anonimizada,Rio Grande do Sul,99699-188,1973-06-24,46-55,Endocrinologista,Castro Ltda.,Médio,1.91,60.9,16.7,79361,4846421602287,614,11,2024-08-06 08:06:51
340,Dr. Joaquim Lopes,916.703.284-22,871463052,da-rochaalice@example.org,71 1676 6026,Endereço Anonimizado,Cidade Anonimizada,Pará,05722154,2003-05-01,18-25,Aeroviário,Ribeiro Cardoso S.A.,Alto,1.52,113.9,49.3,95936,180087126788495,643,4,2023-06-12 00:13:49
341,Benicio Albuquerque,294.617.530-80,412607852,ana-luiza38@example.org,31 1947 1040,Endereço Anonimizado,Cidade Anonimizada,Santa Catarina,23049-111,1959-11-17,56-65,Artista de circo,Pacheco,Médio,1.67,79.0,28.3,71630,378967845449705,702,6,2025-09-11 15:09:45
342,Theo Costela,057.132.946-25,057246130,luiz-gustavocasa-grande@example.org,+55 (051) 0148 1668,Endereço Anonimizado,Cidade Anonimizada,Pernambuco,51856-768,1965-07-10,56-65,Nutrologista,Nascimento Silva S.A.,Alto,1.74,97.2,32.1,7109,3510679507076840,551,11,2022-11-12 10:28:59
343,Luana Aparecida,130.965.487-57,482351706,elisabrito@example.net,51 3194 3073,Endereço Anonimizado,Cidade Anonimizada,Espírito Santo,72796-357,1973-03-05,46-55,Astrólogo,Carvalho S/A,Baixo,1.88,109.1,30.9,87479,3573727004755475,364,13,2023-02-07 09:00:57
344,Ian Porto,058.213.479-04,165734826,zmartins@example.com,+55 81 2145-9241,Endereço Anonimizado,Cidade Anonimizada,Rio de Janeiro,33235556,1971-02-10,46-55,Cientista de alimentos,Borges,Alto,1.93,54.8,14.7,53437,6580722725644680,572,16,2021-08-25 08:02:26
345,Lunna Pimenta,409.278.165-20,125703685,manuella66@example.org,(071) 0398-2528,Endereço Anonimizado,Cidade Anonimizada,Alagoas,16411243,1992-10-06,26-35,Garimpeiro,Araújo,Médio,1.63,84.6,31.8,24114,3504487987826769,429,5,2024-08-13 14:20:47
346,Maria Luísa Cavalcante,730.164.859-66,458721037,sarah92@example.net,0300 459 9752,Endereço Anonimizado,Cidade Anonimizada,Pará,41149-245,1957-02-01,65+,Jogador de basquete,Guerra S.A.,Médio,1.93,93.1,25.0,9835,213111300723119,616,12,2021-12-28 23:35:41
347,Fernanda Souza,647.092.531-61,160328470,thomascavalcanti@example.com,(084) 1913-0050,Endereço Anonimizado,Cidade Anonimizada,Goiás,87299061,1958-08-05,65+,Assessor parlamentar,Nunes Ltda.,Médio-Baixo,1.97,82.4,21.2,21902,4636618143199,375,5,2023-04-18 14:32:27
348,Ana Lívia Ribeiro,850.247.169-49,641580320,bvasconcelos@example.net,61 2404 1046,Endereço Anonimizado,Cidade Anonimizada,Sergipe,40637-893,1977-11-29,46-55,Hostess,Mendonça,Médio-Baixo,1.53,91.6,39.1,47752,3581153228947519,563,4,2021-10-25 17:44:51
349,Jade Aparecida,176.908.324-31,462173057,elisacassiano@example.com,21 9423 7163,Endereço Anonimizado,Cidade Anonimizada,Rio de Janeiro,21621840,1987-11-17,36-45,Navegador,Guerra,Alto,1.77,112.7,36.0,96044,503886570780,788,19,2022-11-26 01:53:47
350,Felipe Rios,734.106.982-13,648015233,zoe21@example.com,84 0862-7837,Endereço Anonimizado,Cidade Anonimizada,Tocantins,68908-860,1972-04-05,46-55,Engenheiro elétrico,Mendonça,Médio-Baixo,1.71,96.5,33.0,46993,4057218891116248,465,4,2024-11-01 15:17:16
351,Murilo Novaes,948.573.160-48,608712358,freitasmaria-luisa@example.org,0300-234-6342,Endereço Anonimizado,Cidade Anonimizada,Mato Grosso do Sul,78124519,1971-07-02,46-55,Auditor,da Paz - EI,Médio,1.94,91.9,24.4,11788,6011924596493382,817,6,2025-02-28 10:06:10
352,Lara Rios,152.879.643-82,753082469,brunanascimento@example.com,84 3842-3747,Endereço Anonimizado,Cidade Anonimizada,Amapá,15740-878,1975-01-24,46-55,Subprefeito,Vasconcelos,Médio,1.74,97.2,32.1,99077,569626405082,552,9,2025-03-24 12:00:14
353,Benjamin Silveira,694.258.371-55,125468301,da-rochadavi-lucca@example.net,+55 81 7816-4320,Endereço Anonimizado,Cidade Anonimizada,Santa Catarina,20217925,2000-06-27,18-25,Arranjador musical,Cavalcanti da Cruz S/A,Alto,1.93,73.2,19.7,70367,3511030170981685,815,19,2022-07-22 08:59:51
354,Isabella Viana,823.975.140-79,25807436X,sophierodrigues@example.org,+55 81 0925-5156,Endereço Anonimizado,Cidade Anonimizada,Piauí,81727634,2006-12-25,18-25,Engenheiro físico,da Luz,Baixo,1.68,51.7,18.3,72246,6519403103354038,354,10,2021-01-19 14:08:15
355,Juliana Cavalcanti,560.483.729-65,514062381,garciabenicio@example.com,+55 (081) 7434-4600,Endereço Anonimizado,Cidade Anonimizada,Pernambuco,60007149,1989-11-18,26-35,Professor,da Mota,Alto,1.97,96.1,24.8,72520,4416577300616122,488,4,2024-12-30 20:21:28
356,Emanuel Novais,074.389.251-88,420315871,bmelo@example.com,+55 (084) 4550-9282,Endereço Anonimizado,Cidade Anonimizada,Goiás,22194410,1963-03-23,56-65,Cartazeiro,Montenegro Moraes - ME,Alto,1.7,97.3,33.7,83483,3590895267841834,318,16,2021-05-02 23:13:08
357,Davi Lucas Cirino,286.471.059-58,30581462X,pedro-miguelmendonca@example.org,61 0609-3036,Endereço Anonimizado,Cidade Anonimizada,Bahia,49139076,1979-08-25,46-55,Karateca,Aragão,Médio,1.74,83.9,27.7,62827,4375095030265929,636,9,2023-06-14 20:18:18
358,Luísa Mendes,214.950.673-43,342067515,psantos@example.net,84 0098 1589,Endereço Anonimizado,Cidade Anonimizada,Distrito Federal,06786209,1980-09-03,36-45,Protético dentário,das Neves,Médio,1.98,68.5,17.5,78815,30151832516970,671,19,2021-08-24 04:35:36
359,Milena Casa Grande,763.425.190-99,632581748,fonsecarafaela@example.org,61 4982-4007,Endereço Anonimizado,Cidade Anonimizada,Bahia,56117-630,1976-04-16,46-55,Guarda roupeiro,da Rocha,Alto,1.52,74.6,32.3,81407,3516725020126796,799,12,2025-02-26 00:07:09
360,Cauã Moreira,052.794.816-02,862317459,maria-luisa02@example.net,(084) 2541-2940,Endereço Anonimizado,Cidade Anonimizada,Mato Grosso,16434273,1964-07-09,56-65,Office-boy,Pastor Sales S.A.,Médio,1.54,65.3,27.5,95121,4520588698785089875,409,5,2022-01-18 04:17:23
361,Benjamim Melo,018.697.245-85,605132847,barbaraferreira@example.com,+55 (051) 6026 1062,Endereço Anonimizado,Cidade Anonimizada,Roraima,03322-434,1984-09-15,36-45,Gerente de banco,Santos S/A,Alto,1.83,92.5,27.6,93606,6011311232228648,409,15,2022-10-21 18:09:39
362,Ana Julia Rezende,967.102.583-86,320486175,icardoso@example.org,21 1243-0704,Endereço Anonimizado,Cidade Anonimizada,Santa Catarina,73251158,1968-05-11,56-65,Lapidário,Aragão,Alto,1.94,54.5,14.5,31303,676303423328,650,10,2024-08-04 23:53:15
363,Rebeca Ramos,302.946.517-99,857243615,dcardoso@example.net,+55 (011) 3611-7741,Endereço Anonimizado,Cidade Anonimizada,São Paulo,38171-462,1993-04-12,26-35,Profissional de logística,Rocha,Médio,1.85,95.1,27.8,26159,2709984397639100,596,12,2021-03-14 09:13:09
364,Dr. Carlos Eduardo Carvalho,639.152.708-30,136405782,vpires@example.com,84 6258-3147,Endereço Anonimizado,Cidade Anonimizada,Minas Gerais,47222-894,1958-10-10,65+,Tapeceiro,Souza,Alto,1.72,68.2,23.1,76234,38669455305704,397,3,2024-10-24 04:36:57
365,Bento Aparecida,725.496.180-76,517234865,evelyn59@example.net,+55 41 2649-1170,Endereço Anonimizado,Cidade Anonimizada,Roraima,30106981,1977-02-25,46-55,Timoneiro,Gomes Jesus e Filhos,Alto,1.81,89.7,27.4,57534,3522364042925332,751,8,2021-11-01 11:31:30
366,Sarah Silveira,758.349.106-10,632745812,silveirayasmin@example.com,+55 71 3613 7703,Endereço Anonimizado,Cidade Anonimizada,Paraná,17169439,1957-11-07,65+,Taifeiro,Mendonça,Médio,1.86,52.6,15.2,79305,676188512856,382,16,2024-03-28 00:28:23
367,Miguel Vasconcelos,450.397.681-84,047235184,giovanna34@example.net,(061) 8461-3467,Endereço Anonimizado,Cidade Anonimizada,Amazonas,14610942,1985-06-28,36-45,Diretor de fotografia,Andrade,Alto,1.62,120.0,45.7,30985,4195915896375693206,576,2,2023-07-26 01:49:49
368,Mariane Fonseca,620.457.918-58,451380277,omontenegro@example.com,41 0846-7851,Endereço Anonimizado,Cidade Anonimizada,Piauí,72731547,1962-10-26,56-65,Profissional de manutenção industrial,Dias Cassiano - ME,Médio,1.85,58.7,17.2,64466,4039958724366295898,763,17,2022-10-18 03:22:46
369,Matheus da Rosa,204.197.685-30,70431258X,emillydas-neves@example.org,+55 (041) 0030 8671,Endereço Anonimizado,Cidade Anonimizada,Amapá,67500-608,1946-08-23,65+,Enfermeiro,Vargas S/A,Alto,1.95,79.7,21.0,95314,4174108170308,727,4,2024-06-18 06:45:42
370,Dr. Diogo Farias,136.542.097-34,78341206X,fduarte@example.com,21 4365 8780,Endereço Anonimizado,Cidade Anonimizada,Alagoas,98965173,2007-01-21,18-25,Coveiro/Sepultador,Ferreira,Médio,1.9,114.1,31.6,30090,213176700906143,446,20,2022-11-15 07:18:23
